UniProtKB:C9JCN9	Heat shock factor-binding protein 1-like protein 1		GO:0070370		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000454531|TAIR:locus:1005716315	PANTHER:PTHR19424	protein		GO_REF:0000033	20170509
UniProtKB:Q13144	Translation initiation factor eIF2B subunit epsilon		GO:0009408		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q64350	PANTHER:PTHR45887	protein	UniProtKB:Q13144	GO_REF:0000024	20060913
UniProtKB:Q13144	Translation initiation factor eIF2B subunit epsilon		GO:0009408		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q64350|ensembl:ENSRNOP00000002321	PANTHER:PTHR45887	protein	UniProtKB:Q13144	GO_REF:0000107	20250313
UniProtKB:Q13144	Translation initiation factor eIF2B subunit epsilon		GO:0009408		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR45887	protein	UniProtKB:Q13144	PMID:12499492	20060912
UniProtKB:Q13144	Translation initiation factor eIF2B subunit epsilon		GO:0009408		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR45887	protein	UniProtKB:Q13144	PMID:15723074	20060913
UniProtKB:Q8WW22	DnaJ homolog subfamily A member 4		GO:0009408		InterPro	NCBITaxon:9606	IEA	InterPro:IPR012724	PANTHER:PTHR43888	protein	UniProtKB:Q8WW22	GO_REF:0000002	20250429
UniProtKB:P54252	Ataxin-3		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9CVD2|ensembl:ENSMUSP00000021606	PANTHER:PTHR14159	protein	UniProtKB:P54252	GO_REF:0000107	20250313
UniProtKB:P54252	Ataxin-3		GO:0034605		ParkinsonsUK-UCL	NCBITaxon:9606	ISS	UniProtKB:Q9CVD2	PANTHER:PTHR14159	protein	UniProtKB:P54252	GO_REF:0000024	20140918
UniProtKB:O14733	Dual specificity mitogen-activated protein kinase kinase 7		GO:0009408		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR48013	protein	UniProtKB:O14733	PMID:9535930	20140821
UniProtKB:P63165	Small ubiquitin-related modifier 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10562	protein	UniProtKB:P63165	PMID:11514557	20161007
UniProtKB:P02511	Alpha-crystallin B chain		GO:0009408		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000897708|FB:FBgn0035817|FB:FBgn0001223|FB:FBgn0001226|FB:FBgn0011296|ZFIN:ZDB-GENE-030326-4|WB:WBGene00002019|FB:FBgn0001225|FB:FBgn0001229|WB:WBGene00002016|UniProtKB:Q00649|FB:FBgn0001227|WB:WBGene00004798|FB:FBgn0001224|WB:WBGene00002015|FB:FBgn0035982|WB:WBGene00002018	PANTHER:PTHR45640	protein		GO_REF:0000033	20230604
UniProtKB:P09601	Heme oxygenase 1		GO:0034605		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR10720	protein	UniProtKB:P09601	PMID:21597468	20150121
UniProtKB:O60939	Sodium channel regulatory subunit beta-2		GO:0009408		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q56A07|ensembl:ENSMUSP00000126826	PANTHER:PTHR13869	protein	UniProtKB:O60939	GO_REF:0000107	20250313
UniProtKB:O60884	DnaJ homolog subfamily A member 2		GO:0009408		InterPro	NCBITaxon:9606	IEA	InterPro:IPR012724	PANTHER:PTHR43888	protein	UniProtKB:O60884	GO_REF:0000002	20250429
UniProtKB:Q8TCF1	AN1-type zinc finger protein 1	not	GO:0034605		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR14677	protein	UniProtKB:Q8TCF1	PMID:29804830	20180712
UniProtKB:P02489	Alpha-crystallin A chain		GO:0009408		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000897708|FB:FBgn0035817|FB:FBgn0001223|FB:FBgn0001226|FB:FBgn0011296|ZFIN:ZDB-GENE-030326-4|WB:WBGene00002019|FB:FBgn0001225|FB:FBgn0001229|WB:WBGene00002016|UniProtKB:Q00649|FB:FBgn0001227|WB:WBGene00004798|FB:FBgn0001224|WB:WBGene00002015|FB:FBgn0035982|WB:WBGene00002018	PANTHER:PTHR45640	protein		GO_REF:0000033	20230604
UniProtKB:P29692	Elongation factor 1-delta		GO:0034605	"{""relationship"": {""relation"": [{""id"": ""RO:0002092"", ""label"": ""happens during""}], ""id"": ""GO:0034605"", ""label"": ""cellular response to heat""}}"	UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR11595	protein	UniProtKB:P29692-2	PMID:21597468	20230503
UniProtKB:Q58FF8	Putative heat shock protein HSP 90-beta 2		GO:0034605		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000163629|MGI:MGI:96247|SGD:S000004798|WB:WBGene00000915|CGD:CAL0000201062|MGI:MGI:96250	PANTHER:PTHR11528	protein		GO_REF:0000033	20210904
UniProtKB:Q58FF7	Putative heat shock protein HSP 90-beta-3		GO:0034605		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000163629|MGI:MGI:96247|SGD:S000004798|WB:WBGene00000915|CGD:CAL0000201062|MGI:MGI:96250	PANTHER:PTHR11528	protein		GO_REF:0000033	20210904
UniProtKB:Q58FF6	Putative heat shock protein HSP 90-beta 4		GO:0034605		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000163629|MGI:MGI:96247|SGD:S000004798|WB:WBGene00000915|CGD:CAL0000201062|MGI:MGI:96250	PANTHER:PTHR11528	protein		GO_REF:0000033	20210904
UniProtKB:Q92769	Histone deacetylase 2		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:F7ENH8|ensembl:ENSRNOP00000000742	PANTHER:PTHR10625	protein	UniProtKB:Q92769	GO_REF:0000107	20250313
