UniProtKB:P14770	Platelet glycoprotein IX		GO:0007596		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0094	PANTHER:PTHR22650	protein	UniProtKB:P14770	GO_REF:0000043	20250428
UniProtKB:P14770	Platelet glycoprotein IX		GO:0007596		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O88186|ensembl:ENSMUSP00000032133	PANTHER:PTHR22650	protein	UniProtKB:P14770	GO_REF:0000107	20250313
UniProtKB:P14770	Platelet glycoprotein IX		GO:0007596		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR22650	protein	UniProtKB:P14770	PMID:9432024	20030904
UniProtKB:P14770	Platelet glycoprotein IX		GO:0007597		ComplexPortal	NCBITaxon:9606	IPI		PANTHER:PTHR22650	protein	UniProtKB:P14770	PMID:10501658	20240823
UniProtKB:P14770	Platelet glycoprotein IX		GO:0007597		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR22650	protein	UniProtKB:P14770	PMID:16293600	20250325
UniProtKB:P14770	Platelet glycoprotein IX		GO:0007599		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0356	PANTHER:PTHR22650	protein	UniProtKB:P14770	GO_REF:0000043	20250428
UniProtKB:P06744	Glucose-6-phosphate isomerase		GO:0007599		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR11469	protein	UniProtKB:P06744	PMID:7435496	20030904
UniProtKB:P53582	Methionine aminopeptidase 1		GO:0070527		UniProt	NCBITaxon:9606	HMP		PANTHER:PTHR43330	protein	UniProtKB:P53582	PMID:23382103	20140721
UniProtKB:P41145	Kappa-type opioid receptor		GO:0046877		UniProt	NCBITaxon:9606	ISS	UniProtKB:P33534	PANTHER:PTHR24229	protein	UniProtKB:P41145	GO_REF:0000024	20130927
UniProtKB:P41145	Kappa-type opioid receptor		GO:0046877		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P33534|ensembl:ENSMUSP00000125105	PANTHER:PTHR24229	protein	UniProtKB:P41145	GO_REF:0000107	20250313
UniProtKB:Q86UX7	Fermitin family homolog 3		GO:0070527		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q8K1B8	PANTHER:PTHR16160	protein	UniProtKB:Q86UX7	GO_REF:0000024	20091113
UniProtKB:Q86UX7	Fermitin family homolog 3		GO:0070527		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8K1B8|ensembl:ENSMUSP00000037858	PANTHER:PTHR16160	protein	UniProtKB:Q86UX7	GO_REF:0000107	20250313
UniProtKB:Q86UX7	Fermitin family homolog 3		GO:0070527		UniProt	NCBITaxon:9606	HMP		PANTHER:PTHR16160	protein	UniProtKB:Q86UX7	PMID:23382103	20140721
UniProtKB:Q86UX7	Fermitin family homolog 3		GO:0070527		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN002700586|MGI:MGI:2147790	PANTHER:PTHR16160	protein		GO_REF:0000033	20200319
UniProtKB:P16885	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2		GO:0030168		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR10336	protein	UniProtKB:P16885	Reactome:R-HSA-76002	20241117
UniProtKB:P16860	Natriuretic peptides B		GO:0007589		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR14066	protein	UniProtKB:P16860	PMID:14960748	20040308
UniProtKB:P16860	Natriuretic peptides B		GO:0035810		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR14066	protein	UniProtKB:P16860	PMID:14737067	20110607
UniProtKB:Q05655	Protein kinase C delta type		GO:0090331		UniProt	NCBITaxon:9606	ISS	UniProtKB:P28867	PANTHER:PTHR24356	protein	UniProtKB:Q05655	GO_REF:0000024	20111209
UniProtKB:Q05655	Protein kinase C delta type		GO:0090331		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P28867|ensembl:ENSMUSP00000107829	PANTHER:PTHR24356	protein	UniProtKB:Q05655	GO_REF:0000107	20250313
UniProtKB:P23142	Fibulin-1		GO:0072378		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24050	protein	UniProtKB:P23142	PMID:7642629	20150501
UniProtKB:O15554	Intermediate conductance calcium-activated potassium channel protein 4		GO:0046541		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O89109|ensembl:ENSMUSP00000133065	PANTHER:PTHR10153	protein	UniProtKB:O15554	GO_REF:0000107	20250313
UniProtKB:P78329	Cytochrome P450 4F2		GO:0003091		UniProt	NCBITaxon:9606	IEP		PANTHER:PTHR24291	protein	UniProtKB:P78329	PMID:10660572	20120127
UniProtKB:P78329	Cytochrome P450 4F2		GO:0003095		UniProt	NCBITaxon:9606	IEP		PANTHER:PTHR24291	protein	UniProtKB:P78329	PMID:10660572	20120127
UniProtKB:P78329	Cytochrome P450 4F2		GO:0007596		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR24291	protein	UniProtKB:P78329	PMID:19297519	20140828
UniProtKB:P78329	Cytochrome P450 4F2		GO:0007596		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR24291	protein	UniProtKB:P78329	PMID:24138531	20140828
UniProtKB:P43405	Tyrosine-protein kinase SYK		GO:0030168		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24418	protein	UniProtKB:P43405	Reactome:R-HSA-76002	20241117
UniProtKB:P63261	Actin, cytoplasmic 2		GO:0070527		UniProt	NCBITaxon:9606	HMP		PANTHER:PTHR11937	protein	UniProtKB:P63261	PMID:23382103	20140721
UniProtKB:Q15465	Sonic hedgehog protein		GO:0007596		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q62226|ensembl:ENSMUSP00000002708	PANTHER:PTHR11889	protein	UniProtKB:Q15465	GO_REF:0000107	20250313
UniProtKB:O15244	Solute carrier family 22 member 2		GO:0007589		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR24064	protein	UniProtKB:O15244	PMID:9260930	20030904
UniProtKB:P04004	Vitronectin		GO:0030195		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR22917	protein	UniProtKB:P04004	PMID:1695900	20250215
UniProtKB:P04004	Vitronectin		GO:0051918		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR22917	protein	UniProtKB:P04004	PMID:1695900	20250310
UniProtKB:O00203	AP-3 complex subunit beta-1		GO:0007596		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9Z1T1|ensembl:ENSMUSP00000022196	PANTHER:PTHR11134	protein	UniProtKB:O00203	GO_REF:0000107	20250313
UniProtKB:P63092	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short		GO:0003091		Reactome	NCBITaxon:9606	TAS			protein	UniProtKB:P63092	Reactome:R-HSA-432040	20240323
UniProtKB:P63092	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short		GO:0070527		UniProt	NCBITaxon:9606	IDA			protein	UniProtKB:P63092	PMID:12719376	20131106
UniProtKB:Q8TF63	Dendritic cell nuclear protein 1		GO:1905747		CAFA	NCBITaxon:9606	IGI	UniProtKB:Q6ZNK6|UniProtKB:Q92886		protein	UniProtKB:Q8TF63	PMID:23419067	20161209
UniProtKB:Q8TF42	Ubiquitin-associated and SH3 domain-containing protein B		GO:0030168		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8BGG7|ensembl:ENSMUSP00000043865	PANTHER:PTHR16469	protein	UniProtKB:Q8TF42	GO_REF:0000107	20250313
UniProtKB:Q8TF42	Ubiquitin-associated and SH3 domain-containing protein B		GO:0070527		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8BGG7|ensembl:ENSMUSP00000043865	PANTHER:PTHR16469	protein	UniProtKB:Q8TF42	GO_REF:0000107	20250313
UniProtKB:Q8TF42	Ubiquitin-associated and SH3 domain-containing protein B		GO:0090331		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8BGG7|ensembl:ENSMUSP00000043865	PANTHER:PTHR16469	protein	UniProtKB:Q8TF42	GO_REF:0000107	20250313
UniProtKB:Q8TF42	Ubiquitin-associated and SH3 domain-containing protein B		GO:0070527		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000420280|MGI:MGI:1920078	PANTHER:PTHR16469	protein		GO_REF:0000033	20170828
UniProtKB:Q92819	Hyaluronan synthase 2		GO:0035810		UniProt	NCBITaxon:9606	ISS	UniProtKB:O35776	PANTHER:PTHR22913	protein	UniProtKB:Q92819	GO_REF:0000024	20120215
UniProtKB:Q92819	Hyaluronan synthase 2		GO:0035810		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O35776|ensembl:ENSRNOP00000006517	PANTHER:PTHR22913	protein	UniProtKB:Q92819	GO_REF:0000107	20250313
UniProtKB:Q92819	Hyaluronan synthase 2		GO:0070295		UniProt	NCBITaxon:9606	ISS	UniProtKB:O35776	PANTHER:PTHR22913	protein	UniProtKB:Q92819	GO_REF:0000024	20120215
UniProtKB:Q92819	Hyaluronan synthase 2		GO:0070295		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O35776|ensembl:ENSRNOP00000006517	PANTHER:PTHR22913	protein	UniProtKB:Q92819	GO_REF:0000107	20250313
UniProtKB:P63027	Vesicle-associated membrane protein 2	not	GO:0070254		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR45701	protein	UniProtKB:P63027	PMID:22144578	20141120
UniProtKB:Q9HCS2	Cytochrome P450 4F12		GO:0003091		UniProt	NCBITaxon:9606	ISS	UniProtKB:P78329	PANTHER:PTHR24291	protein	UniProtKB:Q9HCS2	GO_REF:0000024	20120130
UniProtKB:Q9HCS2	Cytochrome P450 4F12		GO:0003095		UniProt	NCBITaxon:9606	ISS	UniProtKB:P78329	PANTHER:PTHR24291	protein	UniProtKB:Q9HCS2	GO_REF:0000024	20120130
